id	isolate	host	collection_date	country	host_group
DBDSQJ01	D9	cow	2014	South Africa	cattle
DBDSQK01	D8	cow	2014	South Africa	cattle
DBDSQL01	D4	cow	2014	South Africa	cattle
DBDSQM01	D5	cow	2014	South Africa	cattle
DBDSQN01	D2	cow	2014	South Africa	cattle
DBDSQO01	D7	cow	2014	South Africa	cattle
DBDSQP01	D6	cow	2014	South Africa	cattle
DBDSQQ01	D1	cow	2014	South Africa	cattle
DBDSQR01	C4	cow	2014	South Africa	cattle
DBDSQS01	C2	cow	2014	South Africa	cattle
DBDSQU01	C1	cow	2014	South Africa	cattle
DBDSQV01	B17	cow	2014	South Africa	cattle
DBDSQX01	B9	cow	2014	South Africa	cattle
DBDSQY01	B12	cow	2014	South Africa	cattle
DBDSQZ01	B10	cow	2014	South Africa	cattle
DBDSRA01	B15	cow	2014	South Africa	cattle
DBDSRB01	B13	cow	2014	South Africa	cattle
DBDSRC01	B7	cow	2014	South Africa	cattle
DBDSRD01	B8	cow	2014	South Africa	cattle
DBDSRE01	B3	cow	2014	South Africa	cattle
DBDSRF01	B6	cow	2014	South Africa	cattle
DBDSRH01	A5	cow	2014	South Africa	cattle
DBDSRI01	B2	cow	2014	South Africa	cattle
DBDSRJ01	A4	cow	2014	South Africa	cattle
DBDSRK01	73	cow	2015	Brazil	cattle
DBDSRL01	A1	cow	2014	South Africa	cattle
DBDSRM01	A3	cow	2014	South Africa	cattle
DBDSRN01	A2	cow	2014	South Africa	cattle
DBDSRO01	209	cow	2014	Brazil	cattle
DBDSRP01	72	cow	2015	Brazil	cattle
DBDSRQ01	208	cow	2014	Brazil	cattle
DBDSRR01	207	cow	2014	Brazil	cattle
DBDSRS01	206	cow	2014	Brazil	cattle
DBDSRT01	204	cow	2014	Brazil	cattle
DBDSRU01	205	cow	2014	Brazil	cattle
DBDSRV01	202	cow	2014	Brazil	cattle
DBDSRW01	203	cow	2014	Brazil	cattle
DBDSRX01	201	cow	2014	Brazil	cattle
DBDSRY01	200	cow	2014	Brazil	cattle
DBDSRZ01	198	cow	2014	Brazil	cattle
DBDSSA01	199	cow	2014	Brazil	cattle
DBDSSB01	197	cow	2014	Brazil	cattle
DBDSSC01	195	cow	2014	Brazil	cattle
DBDSSD01	196	cow	2014	Brazil	cattle
DBDSSE01	194	cow	2014	Brazil	cattle
DBDSSF01	193	cow	2014	Brazil	cattle
DBDSSG01	192	cow	2014	Brazil	cattle
DBDSSH01	191	cow	2014	Brazil	cattle
DBDSSI01	190	cow	2014	Brazil	cattle
DBDSSJ01	189	cow	2014	Brazil	cattle
DBDSSK01	188	cow	2014	Brazil	cattle
DBDSSL01	187	cow	2014	Brazil	cattle
DBDSSM01	186	cow	2014	Brazil	cattle
DBDSSN01	117	cow	2011	Brazil	cattle
DBDSSO01	269	cow	2015	Brazil	cattle
DBDSSP01	281	cow	2014	Brazil	cattle
DBDSSQ01	266	cow	2014	Brazil	cattle
DBDSSR01	262	cow	2014	Brazil	cattle
DBDSSS01	258	cow	2014	Brazil	cattle
DBDSST01	257	cow	2014	Brazil	cattle
DBDSSU01	247	cow	2015	Brazil	cattle
DBDSSV01	240	cow	2015	Brazil	cattle
DBDSSW01	246	cow	2015	Brazil	cattle
DBDSSX01	235	cow	2015	Brazil	cattle
DBDSSY01	215	cow	2015	Brazil	cattle
DBDSSZ01	221	cow	2015	Brazil	cattle
DBDSTA01	214	cow	2015	Brazil	cattle
DBDSTB01	211	cow	2015	Brazil	cattle
DBDSTC01	208	cow	2015	Brazil	cattle
DBDSTD01	201	cow	2015	Brazil	cattle
DBDSTE01	187	cow	2015	Brazil	cattle
DBDSTF01	143	cow	2015	Brazil	cattle
DBDSTG01	135	cow	2015	Brazil	cattle
DBDSTH01	141	cow	2015	Brazil	cattle
DBDSTI01	134	cow	2014	Brazil	cattle
DBDSTJ01	132	cow	2015	Brazil	cattle
DBDSTK01	131	cow	2015	Brazil	cattle
DBDSTL01	128	cow	2014	Brazil	cattle
DBDSTM01	127	cow	2015	Brazil	cattle
DBDSTN01	123	cow	2014	Brazil	cattle
DBDSTO01	122	cow	2015	Brazil	cattle
DBDSTP01	108	cow	2015	Brazil	cattle
DBDSTQ01	111	cow	2014	Brazil	cattle
DBDSTS01	103	cow	2015	Brazil	cattle
DBDSTT01	102	cow	2015	Brazil	cattle
DBDSTU01	99	cow	2015	Brazil	cattle
DBDSTV01	93	cow	2015	Brazil	cattle
DBDSTW01	74	cow	2015	Brazil	cattle
DBDSTX01	91	cow	2015	Brazil	cattle
DBDSTY01	68	cow	2015	Brazil	cattle
DBDSTZ01	64	cow	2015	Brazil	cattle
DBDSUA01	60	cow	2015	Brazil	cattle
DBDSUB01	55	cow	2015	Brazil	cattle
DBDSUC01	58	cow	2015	Brazil	cattle
DBDSUD01	46	cow	2015	Brazil	cattle
DBDSUE01	41	cow	2015	Brazil	cattle
DBDSUF01	37	cow	2014	Brazil	cattle
DBDSUG01	31	cow	2014	Brazil	cattle
DBDSUI01	3	cow	2014	Brazil	cattle
DBDSUJ01	15	cow	2014	Brazil	cattle
DBDSUK01	21123_ST2542	pig	2010	USA	pig
DBDSUL01	1	cow	2014	Brazil	cattle
DBDSUM01	21122_ST2541	pig	2010	USA	pig
DBDSUN01	21119_ST2538	pig	2010	USA	pig
DBDSUO01	21120_ST2539	pig	2010	USA	pig
DBDSUP01	21117_ST2536	pig	2010	USA	pig
DBDSUQ01	21118_ST2537	pig	2010	USA	pig
DBDSUR01	ST 2535	pig	2010	USA	pig
DBDSUS01	21115_ST2534	pig	2010	USA	pig
DBDSUT01	21114_ST2533	pig	2010	USA	pig
DBDSUU01	21113_ST2532	pig	2010	USA	pig
DBDSUV01	21112_ST2531	pig	2010	USA	pig
DBDSUW01	21110_ST2529	pig	2010	USA	pig
DBDSUX01	21109_ST2528	pig	2010	USA	pig
DBDSUY01	21108_ST2527	pig	2010	USA	pig
DBDSUZ01	21107_ST2526	pig	2010	USA	pig
DBDSVA01	21105_ST2524	pig	2010	USA	pig
DBDSVB01	21104_ST2523	pig	2010	USA	pig
DBDSVC01	21103_ST2522	pig	2010	USA	pig
DBDSVD01	21102_ST2521	pig	2010	USA	pig
DBDSVE01	21100_ST2519	pig	2010	USA	pig
DBDSVF01	21099_ST2518	pig	2010	USA	pig
DBDSVG01	21096_ST2515	pig	2010	USA	pig
DBDSVH01	21095_ST2514	pig	2010	USA	pig
DBDSVI01	21098_ST2517	pig	2010	USA	pig
DBDSVJ01	21094_ST2513	pig	2010	USA	pig
DBDSVK01	21097_ST2516	pig	2010	USA	pig
DBDSVL01	21093_ST2512	pig	2010	USA	pig
DBDSVM01	21092_ST2511	pig	2010	USA	pig
DBDSVN01	21091_ST2510	pig	2010	USA	pig
DBDSVO01	21089_ST2508	pig	2010	USA	pig
DBDSVP01	21090_ST2509	pig	2010	USA	pig
DBDSVQ01	21088_ST2507	pig	2010	USA	pig
DBDSVR01	21087_ST2506	pig	2010	USA	pig
DBDSVS01	21085_ST2504	pig	2010	USA	pig
DBDSVT01	21083_ST2502	pig	2010	USA	pig
DBDSVU01	21084_ST2503	pig	2010	USA	pig
DBDSVV01	21082_ST2501	pig	2010	USA	pig
DBDSVW01	21081_ST2500	pig	2010	USA	pig
DBDSVX01	21080_ST2499	pig	2010	USA	pig
DBDSVY01	21079_ST2498	pig	2010	USA	pig
DBDSVZ01	21078_ST2497	pig	2010	USA	pig
DBDSWA01	21076_ST2495	pig	2010	USA	pig
DBDSWB01	21077_ST2496	pig	2010	USA	pig
DBDSWC01	21075_ST2494	pig	2010	USA	pig
DBDSWD01	21074_ST2493	pig	2010	USA	pig
DBDSWE01	21073_ST2492	pig	2010	USA	pig
DBDSWF01	21071_ST2490	pig	2010	USA	pig
DBDSWG01	21072_ST2491	pig	2010	USA	pig
DBDSWH01	21070_ST2489	pig	2010	USA	pig
DBDSWI01	21069_ST2488	pig	2010	USA	pig
DBDSWJ01	21068_ST2487	pig	2010	USA	pig
DBDSWK01	21067_ST2486	pig	2010	USA	pig
DBDSWL01	21066_ST2485	pig	2010	USA	pig
DBDSWM01	21064_ST2483	pig	2010	USA	pig
DBDSWN01	21065_ST2484	pig	2010	USA	pig
DBDSWO01	21063_ST2482	pig	2010	USA	pig
DBDSWP01	21062_ST2481	pig	2010	USA	pig
DBDSWQ01	21061_ST2480	pig	2010	USA	pig
DBDSWR01	21060_ST2479	pig	2010	USA	pig
DBDSWS01	21059_ST2478	pig	2010	USA	pig
DBDSWT01	21058_ST2477	pig	2010	USA	pig
DBDSWU01	21056_ST2475	pig	2010	USA	pig
DBDSWV01	21057_ST2476	pig	2010	USA	pig
DBDSWW01	21053_ST2472	pig	2010	USA	pig
DBDSWX01	21055_ST2474	pig	2010	USA	pig
DBDSWY01	21054_ST2473	pig	2010	USA	pig
DBDSWZ01	21052_ST2471	pig	2010	USA	pig
DBDSXA01	21051_ST2470	pig	2010	USA	pig
DBDSXB01	21050_ST2469	pig	2010	USA	pig
DBDSXC01	21049_ST2468	pig	2010	USA	pig
DBDSXD01	21048_ST2467	pig	2010	USA	pig
DBDSXE01	21047_ST2466	pig	2010	USA	pig
DBDSXF01	21046_ST2465	pig	2010	USA	pig
DBDSXG01	21045_ST2464	pig	2010	USA	pig
DBDSXH01	21044_ST2463	pig	2010	USA	pig
DBDSXI01	21042_ST2461	pig	2010	USA	pig
DBDSXJ01	21041_ST2460	pig	2010	USA	pig
DBDSXK01	21043_ST2462	pig	2010	USA	pig
DBDSXL01	21040_ST2459	pig	2010	USA	pig
DBDSXM01	21039_ST2458	pig	2010	USA	pig
DBDSXN01	21038_ST2457	pig	2010	USA	pig
DBDSXO01	21037_ST2456	pig	2010	USA	pig
DBDSXP01	21035_ST2454	pig	2010	USA	pig
DBDSXQ01	21034_ST2453	pig	2010	USA	pig
DBDSXR01	21033_ST2452	pig	2010	USA	pig
DBDSXS01	21032_ST2451	pig	2010	USA	pig
DBDSXT01	21031_ST2450	pig	2010	USA	pig
DBDSXU01	21030_ST2448	pig	2010	USA	pig
DBDSXV01	21029_ST2447	pig	2010	USA	pig
DBDSXW01	21028_ST2446	pig	2010	USA	pig
DBDSXX01	W13/2/26	cow	2013	Australia	cattle
DBDSXY01	W13/2/24	cow	2013	Australia	cattle
DBDSXZ01	W13/2/16	cow	2013	Australia	cattle
DBDSYA01	V13/2/94	cow	2013	Australia	cattle
DBDSYB01	V13/2/98	cow	2013	Australia	cattle
DBDSYC01	V13/2/91	cow	2013	Australia	cattle
DBDSYD01	V13/2/90	cow	2013	Australia	cattle
DBDSYE01	V13/2/68	cow	2013	Australia	cattle
DBDSYF01	V13/2/76	cow	2013	Australia	cattle
DBDSYG01	V13/2/499	cow	2013	Australia	cattle
DBDSYH01	V13/2/49	cow	2013	Australia	cattle
DBDSYI01	V13/2/489	cow	2013	Australia	cattle
DBDSYJ01	V13/2/461	cow	2013	Australia	cattle
DBDSYK01	V13/2/450	cow	2013	Australia	cattle
DBDSYL01	V13/2/45	cow	2013	Australia	cattle
DBDSYM01	V13/2/43	cow	2013	Australia	cattle
DBDSYN01	V13/2/428	cow	2013	Australia	cattle
DBDSYO01	V13/2/424	cow	2013	Australia	cattle
DBDSYP01	V13/2/41	cow	2013	Australia	cattle
DBDSYQ01	V13/2/396	cow	2013	Australia	cattle
DBDSYR01	V13/2/374	cow	2013	Australia	cattle
DBDSYS01	V13/2/373	cow	2013	Australia	cattle
DBDSYT01	V13/2/370	cow	2013	Australia	cattle
DBDSYU01	V13/2/37	cow	2013	Australia	cattle
DBDSYV01	V13/2/358	cow	2013	Australia	cattle
DBDSYW01	V13/2/342	cow	2013	Australia	cattle
DBDSYX01	V13/2/340	cow	2013	Australia	cattle
DBDSYY01	V13/2/335	cow	2013	Australia	cattle
DBDSYZ01	V13/2/334	cow	2013	Australia	cattle
DBDSZA01	V13/2/336	cow	2013	Australia	cattle
DBDSZB01	V13/2/327	cow	2013	Australia	cattle
DBDSZC01	V13/2/320	cow	2013	Australia	cattle
DBDSZD01	V13/2/273	cow	2013	Australia	cattle
DBDSZE01	V13/2/29	cow	2013	Australia	cattle
DBDSZF01	V13/2/261	cow	2013	Australia	cattle
DBDSZG01	V13/2/267	cow	2013	Australia	cattle
DBDSZH01	V13/2/27	cow	2013	Australia	cattle
DBDSZI01	V13/2/258	cow	2013	Australia	cattle
DBDSZJ01	V13/2/249	cow	2013	Australia	cattle
DBDSZK01	V13/2/247	cow	2013	Australia	cattle
DBDSZL01	V13/2/248	cow	2013	Australia	cattle
DBDSZM01	V13/2/234	cow	2013	Australia	cattle
DBDSZN01	V13/2/21	cow	2013	Australia	cattle
DBDSZO01	V13/2/190	cow	2013	Australia	cattle
DBDSZP01	V13/2/182	cow	2013	Australia	cattle
DBDSZQ01	V13/2/201	cow	2013	Australia	cattle
DBDSZR01	V13/2/174	cow	2013	Australia	cattle
DBDSZS01	V13/2/154	cow	2013	Australia	cattle
DBDSZT01	V13/2/129	cow	2013	Australia	cattle
DBDSZU01	V13/2/116	cow	2013	Australia	cattle
DBDSZV01	V13/2/108	cow	2013	Australia	cattle
DBDSZW01	V13/2/107	cow	2013	Australia	cattle
DBDSZX01	T13/1/74	cow	2013	Australia	cattle
DBDSZY01	T13/1/76	cow	2013	Australia	cattle
DBDSZZ01	T13/1/71	cow	2013	Australia	cattle
DBDTAA01	T13/1/7	cow	2013	Australia	cattle
DBDTAB01	T13/1/69	cow	2013	Australia	cattle
DBDTAC01	T13/1/68	cow	2013	Australia	cattle
DBDTAD01	T13/1/66	cow	2013	Australia	cattle
DBDTAE01	T13/1/60	cow	2013	Australia	cattle
DBDTAF01	T13/1/6	cow	2013	Australia	cattle
DBDTAG01	T13/1/54	cow	2013	Australia	cattle
DBDTAH01	T13/1/48	cow	2013	Australia	cattle
DBDTAI01	T13/1/5	cow	2013	Australia	cattle
DBDTAJ01	T13/1/36	cow	2013	Australia	cattle
DBDTAK01	T13/1/34	cow	2013	Australia	cattle
DBDTAL01	T13/1/33	cow	2013	Australia	cattle
DBDTAM01	T13/1/29	cow	2013	Australia	cattle
DBDTAN01	T13/1/31	cow	2013	Australia	cattle
DBDTAO01	T13/1/3	cow	2013	Australia	cattle
DBDTAP01	T13/1/25	cow	2013	Australia	cattle
DBDTAQ01	T13/1/17	cow	2013	Australia	cattle
DBDTAR01	T13/1/15	cow	2013	Australia	cattle
DBDTAS01	Q13/4/83	cow	2013	Australia	cattle
DBDTAT01	Q13/4/81	cow	2013	Australia	cattle
DBDTAU01	Q13/4/82	cow	2013	Australia	cattle
DBDTAV01	Q13/4/76	cow	2013	Australia	cattle
DBDTAW01	Q13/4/71	cow	2013	Australia	cattle
DBDTAX01	Q13/4/70	cow	2013	Australia	cattle
DBDTAY01	Q13/4/68	cow	2013	Australia	cattle
DBDTAZ01	Q13/4/69	cow	2013	Australia	cattle
DBDTBA01	Q13/4/66	cow	2013	Australia	cattle
DBDTBB01	Q13/4/67	cow	2013	Australia	cattle
DBDTBC01	Q13/4/65	cow	2013	Australia	cattle
DBDTBD01	Q13/4/63	cow	2013	Australia	cattle
DBDTBE01	Q13/4/61	cow	2013	Australia	cattle
DBDTBF01	Q13/4/144	cow	2013	Australia	cattle
DBDTBG01	Q13/4/143	cow	2013	Australia	cattle
DBDTBH01	Q13/4/142	cow	2013	Australia	cattle
DBDTBI01	N13/2/5	cow	2013	Australia	cattle
DBDTBJ01	Q13/4/139	cow	2013	Australia	cattle
DBDTBK01	N13/2/18	cow	2013	Australia	cattle
DBDTBL01	N13/2/27	cow	2013	Australia	cattle
DBDTBM01	N13/2/17	cow	2013	Australia	cattle
DBDTBN01	N13/2/19	cow	2013	Australia	cattle
DBDTBO01	N13/2/16	cow	2013	Australia	cattle
DBDTBP01	N13/2/13	cow	2013	Australia	cattle
DBDTBQ01	N13/2/12	cow	2013	Australia	cattle
DBDTBR01	N13/1/85	cow	2013	Australia	cattle
DBDTBS01	N13/1/80	cow	2013	Australia	cattle
DBDTBT01	N13/1/789	cow	2013	Australia	cattle
DBDTBU01	N13/1/768	cow	2013	Australia	cattle
DBDTBV01	N13/1/783	cow	2013	Australia	cattle
DBDTBW01	N13/1/759	cow	2013	Australia	cattle
DBDTBX01	N13/1/654	cow	2013	Australia	cattle
DBDTBY01	N13/1/555	cow	2013	Australia	cattle
DBDTBZ01	N13/1/424	cow	2013	Australia	cattle
DBDTCA01	N13/1/293	cow	2013	Australia	cattle
DBDTCB01	N13/1/220	cow	2013	Australia	cattle
DBDTCC01	N13/1/100	cow	2013	Australia	cattle
DBDTCD01	V13/2/30	cow	2013	Australia	cattle
DBDTCE01	V13/2/162	cow	2013	Australia	cattle
DBDTCF01	T13/1/32	cow	2013	Australia	cattle
DBDTCG01	V13/2/230	cow	2013	Australia	cattle
DBDTCH01	V13/2/23	cow	2013	Australia	cattle
DBDTCI01	V13/2/318	cow	2013	Australia	cattle
DBDTCJ01	V13/2/337	cow	2013	Australia	cattle
DBDTCK01	N13/1/86	cow	2013	Australia	cattle
DBDTCL01	N13/1/93	cow	2013	Australia	cattle
DBDTCM01	V13/2/105	cow	2013	Australia	cattle
DBDTCN01	V13/2/4	cow	2013	Australia	cattle
DBDTCO01	V13/2/27	cow	2013	Australia	cattle
DBDTCP01	N50	cow	1991	Norway	cattle
DBDTCQ01	N47	cow	1991	Norway	cattle
DBDTCR01	N49	cow	1991	Norway	cattle
DBDTCS01	N13/1/11	cow	2013	Australia	cattle
DBDTCT01	N45	cow	1991	Norway	cattle
DBDTCU01	N48	cow	1991	Norway	cattle
DBDTCV01	N40	cow	1991	Norway	cattle
DBDTCW01	N46	cow	1991	Norway	cattle
DBDTCX01	N39	cow	1991	Norway	cattle
DBDTCY01	N42	cow	1991	Norway	cattle
DBDTCZ01	N41	cow	1991	Norway	cattle
DBDTDA01	N43	cow	1991	Norway	cattle
DBDTDB01	N37	cow	1991	Norway	cattle
DBDTDC01	N38	cow	1991	Norway	cattle
DBDTDD01	N34	cow	1991	Norway	cattle
DBDTDE01	N36	cow	1991	Norway	cattle
DBDTDF01	N31	cow	1991	Norway	cattle
DBDTDG01	N25	cow	1991	Norway	cattle
DBDTDH01	N24	cow	1991	Norway	cattle
DBDTDI01	N29	cow	1991	Norway	cattle
DBDTDJ01	N26	cow	1991	Norway	cattle
DBDTDK01	N20	cow	1991	Norway	cattle
DBDTDL01	N23	cow	1991	Norway	cattle
DBDTDM01	N32	cow	1991	Norway	cattle
DBDTDN01	N14	cow	1991	Norway	cattle
DBDTDO01	N15	cow	1991	Norway	cattle
DBDTDP01	N30	cow	1991	Norway	cattle
DBDTDQ01	N17	cow	1991	Norway	cattle
DBDTDR01	N13	cow	1991	Norway	cattle
DBDTDS01	N11	cow	1991	Norway	cattle
DBDTDT01	N10	cow	1991	Norway	cattle
DBDTDU01	N8	cow	1991	Norway	cattle
DBDTDV01	N5	cow	1991	Norway	cattle
DBDTDW01	N4	cow	1991	Norway	cattle
DBDTDX01	N3	cow	1991	Norway	cattle
DBDTDY01	T50	cow	1991	Germany	cattle
DBDTDZ01	N2	cow	1991	Norway	cattle
DBDTEA01	N1	cow	1991	Norway	cattle
DBDTEB01	T48	cow	1991	Germany	cattle
DBDTEC01	T47	cow	1991	Germany	cattle
DBDTED01	T45	cow	1991	Germany	cattle
DBDTEE01	T44	cow	1991	Germany	cattle
DBDTEF01	T42	cow	1991	Germany	cattle
DBDTEG01	T39	cow	1991	Germany	cattle
DBDTEH01	T37	cow	1991	Germany	cattle
DBDTEI01	T35	cow	1991	Germany	cattle
DBDTEJ01	T34	cow	1991	Germany	cattle
DBDTEK01	T32	cow	1991	Germany	cattle
DBDTEL01	T30	cow	1991	Germany	cattle
DBDTEM01	T29	cow	1991	Germany	cattle
DBDTEN01	T28	cow	1991	Germany	cattle
DBDTEO01	T27	cow	1991	Germany	cattle
DBDTEP01	T26	cow	1991	Germany	cattle
DBDTEQ01	T21	cow	1991	Germany	cattle
DBDTER01	T18	cow	1991	Germany	cattle
DBDTES01	T12	cow	1991	Germany	cattle
DBDTET01	T19	cow	1991	Germany	cattle
DBDTEU01	T16	cow	1991	Germany	cattle
DBDTEV01	T10	cow	1991	Germany	cattle
DBDTEW01	T9	cow	1991	Germany	cattle
DBDTEX01	T8	cow	1991	Germany	cattle
DBDTEY01	T7	cow	1991	Germany	cattle
DBDTEZ01	T6	cow	1991	Germany	cattle
DBDTFA01	T4	cow	1991	Germany	cattle
DBDTFB01	T1	cow	1991	Germany	cattle
DBDTFC01	E44	cow	1991	United Kingdom	cattle
DBDTFD01	E49	cow	1991	United Kingdom	cattle
DBDTFE01	E43	cow	1991	United Kingdom	cattle
DBDTFF01	E38	cow	1991	United Kingdom	cattle
DBDTFG01	E41	cow	1991	United Kingdom	cattle
DBDTFH01	E34	cow	1991	United Kingdom	cattle
DBDTFI01	E30	cow	1991	United Kingdom	cattle
DBDTFJ01	E31	cow	1991	United Kingdom	cattle
DBDTFK01	E36	cow	1991	United Kingdom	cattle
DBDTFL01	E29	cow	1991	United Kingdom	cattle
DBDTFM01	E28	cow	1991	United Kingdom	cattle
DBDTFN01	E24	cow	1991	United Kingdom	cattle
DBDTFO01	E23	cow	1991	United Kingdom	cattle
DBDTFP01	E17	cow	1991	Finland	cattle
DBDTFQ01	E16	cow	1991	Finland	cattle
DBDTFR01	E22	cow	1991	United Kingdom	cattle
DBDTFS01	E14	cow	1991	Finland	cattle
DBDTFT01	E19	cow	1991	United Kingdom	cattle
DBDTFU01	E20	cow	1991	United Kingdom	cattle
DBDTFV01	E13	cow	1991	Finland	cattle
DBDTFW01	E11	cow	1991	Finland	cattle
DBDTFX01	E12	cow	1991	Finland	cattle
DBDTFY01	E8	cow	1991	Finland	cattle
DBDTFZ01	E5	cow	1991	Finland	cattle
DBDTGA01	E10	cow	1991	Finland	cattle
DBDTGB01	F50	cow	1991	Finland	cattle
DBDTGC01	E7	cow	1991	Finland	cattle
DBDTGD01	E1	cow	1991	Finland	cattle
DBDTGE01	E4	cow	1991	Finland	cattle
DBDTGF01	F47	cow	1991	Finland	cattle
DBDTGG01	E9	cow	1991	Finland	cattle
DBDTGH01	E6	cow	1991	Finland	cattle
DBDTGI01	F49	cow	1991	Finland	cattle
DBDTGJ01	E2	cow	1991	Finland	cattle
DBDTGK01	F42	cow	1991	Finland	cattle
DBDTGL01	F44	cow	1991	Finland	cattle
DBDTGM01	F19	cow	1991	Finland	cattle
DBDTGN01	F24	cow	1991	Finland	cattle
DBDTGO01	F29	cow	1991	Finland	cattle
DBDTGP01	F36	cow	1991	Finland	cattle
DBDTGQ01	F41	cow	1991	Finland	cattle
DBDTGR01	F16	cow	1991	Finland	cattle
DBDTGS01	F39	cow	1991	Finland	cattle
DBDTGT01	F7	cow	1991	Finland	cattle
DBDTGU01	F17	cow	1991	Finland	cattle
DBDTGV01	F13	cow	1991	Finland	cattle
DBDTGW01	F6	cow	1991	Finland	cattle
DBDTGX01	F5	cow	1991	Finland	cattle
DBDTGY01	F4	cow	1991	Finland	cattle
DBDTGZ01	F1	cow	1991	Finland	cattle
DBDTHA01	SV50	cow	1991	Sweden	cattle
DBDTHB01	SV48	cow	1991	Sweden	cattle
DBDTHC01	SV37	cow	1991	Sweden	cattle
DBDTHD01	SV44	cow	1991	Sweden	cattle
DBDTHE01	SV26	cow	1991	Sweden	cattle
DBDTHF01	SV46	cow	1991	Sweden	cattle
DBDTHG01	SV31	cow	1991	Sweden	cattle
DBDTHH01	SV25	cow	1991	Sweden	cattle
DBDTHI01	SV23	cow	1991	Sweden	cattle
DBDTHJ01	SV22	cow	1991	Sweden	cattle
DBDTHK01	SV19	cow	1991	Sweden	cattle
DBDTHL01	SV20	cow	1991	Sweden	cattle
DBDTHM01	SV17	cow	1991	Sweden	cattle
DBDTHN01	SV16	cow	1991	Sweden	cattle
DBDTHO01	SV15	cow	1991	Sweden	cattle
DBDTHP01	SV10	cow	1991	Sweden	cattle
DBDTHQ01	SV12	cow	1991	Sweden	cattle
DBDTHR01	SV8	cow	1991	Sweden	cattle
DBDTHS01	SV6	cow	1991	Sweden	cattle
DBDTHT01	SV4	cow	1991	Sweden	cattle
DBDTHU01	348	cow	1991	Switzerland	cattle
DBDTHV01	346	cow	1991	Switzerland	cattle
DBDTHW01	315	cow	1991	Switzerland	cattle
DBDTHX01	174	cow	1991	Switzerland	cattle
DBDTHY01	115	cow	1991	Switzerland	cattle
DBDTHZ01	107	cow	1991	Switzerland	cattle
DBDTIA01	112	cow	1991	Switzerland	cattle
DBDTIB01	103	cow	1991	Switzerland	cattle
DBDTIC01	99	cow	1991	Switzerland	cattle
DBDTID01	92	cow	1991	Switzerland	cattle
DBDTIE01	338	cow	1991	Switzerland	cattle
DBDTIF01	95	cow	1991	Switzerland	cattle
DBDTIG01	89	cow	1991	Switzerland	cattle
DBDTIH01	85	cow	1991	Switzerland	cattle
DBDTII01	83	cow	1991	Switzerland	cattle
DBDTIJ01	79	cow	1991	Switzerland	cattle
DBDTIK01	82	cow	1991	Switzerland	cattle
DBDTIL01	23	cow	1991	Zimbabwe	cattle
DBDTIM01	9	cow	1991	Zimbabwe	cattle
DBDTIN01	7	cow	1991	Zimbabwe	cattle
DBDTIO01	6	cow	1991	Zimbabwe	cattle
DBDTIP01	4	cow	1991	Zimbabwe	cattle
DBDTIQ01	5	cow	1991	Zimbabwe	cattle
DBDTIR01	15	cow	1991	Zimbabwe	cattle
DBDTIS01	3	cow	1991	Zimbabwe	cattle
DBDTIT01	2	cow	1991	Zimbabwe	cattle
DBDTIU01	1	cow	1991	Zimbabwe	cattle
DBDTIV01	122	cow	1991	Ireland	cattle
DBDTIW01	120	cow	1991	Ireland	cattle
DBDTIX01	119	cow	1991	Ireland	cattle
DBDTIY01	117	cow	1991	Ireland	cattle
DBDTIZ01	121	cow	1991	Ireland	cattle
DBDTJA01	113	cow	1991	Ireland	cattle
DBDTJB01	112	cow	1991	Ireland	cattle
DBDTJC01	111	cow	1991	Ireland	cattle
DBDTJD01	116	cow	1991	Ireland	cattle
DBDTJE01	108	cow	1991	Ireland	cattle
DBDTJF01	107	cow	1991	Ireland	cattle
DBDTJH01	98	cow	1991	Ireland	cattle
DBDTJI01	99	cow	1991	Ireland	cattle
DBDTJJ01	95	cow	1991	Ireland	cattle
DBDTJK01	96	cow	1991	Ireland	cattle
DBDTJL01	88	cow	1991	Ireland	cattle
DBDTJM01	87	cow	1991	Ireland	cattle
DBDTJN01	90	cow	1991	Ireland	cattle
DBDTJO01	86	cow	1991	Ireland	cattle
DBDTJP01	85	cow	1991	Ireland	cattle
DBDTJQ01	84	cow	1991	Ireland	cattle
DBDTJR01	83	cow	1991	Ireland	cattle
DBDTJS01	82	cow	1991	Ireland	cattle
DBDTJT01	81	cow	1991	Ireland	cattle
DBDTJU01	386	cow	1991	Switzerland	cattle
DBDTJV01	389	cow	1991	Switzerland	cattle
DBDTJW01	395	cow	1991	Switzerland	cattle
DBDTJX01	383	cow	1991	Switzerland	cattle
DBDTJY01	381	cow	1991	Switzerland	cattle
DBDTJZ01	380	cow	1991	Switzerland	cattle
DBDTKA01	376	cow	1991	Switzerland	cattle
DBDTKB01	377	cow	1991	Switzerland	cattle
DBDTKC01	373	cow	1991	Switzerland	cattle
DBDTKD01	372	cow	1991	Switzerland	cattle
DBDTKE01	364	cow	1991	Switzerland	cattle
DBDTKF01	354	cow	1991	Switzerland	cattle
DBDTKG01	1710-RR	cow	1991	USA	cattle
DBDTKH01	1847-RF	cow	1991	USA	cattle
DBDTKI01	AA-0758	cow	1991	USA	cattle
DBDTKK01	AA-399	cow	1991	USA	cattle
DBDTKL01	114-RF	cow	1991	USA	cattle
DBDTKM01	1847-RR	cow	1991	USA	cattle
DBDTKN01	A77-LR	cow	1991	USA	cattle
